@timestamp,agent.id,agent.name,rule.id,rule.description,rule.level,rule.groups,decoder.name,location,full_log,data.audit.id
"Apr 11, 2026 @ 09:03:05.758",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:57:45.741",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:51:15.721",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:45:55.705",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:39:35.686",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:33:05.667",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:27:45.651",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:21:25.632",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:15:05.614",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:09:45.598",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 08:03:15.576",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:57:55.560",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:51:35.541",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:46:15.524",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:39:45.505",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:33:25.486",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:28:05.470",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:21:35.452",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:16:15.437",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:09:55.417",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 07:03:35.399",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:58:15.381",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:51:45.361",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:46:25.346",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:40:05.328",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:34:45.312",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:29:50.299",3,VM,11,-,4,stats,auditd,/var/log/audit/audit.log,The average number of logs between 0:00 and 1:00 is 20232. We reached 50582.,3274668
"Apr 11, 2026 @ 06:28:15.294",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:22:55.279",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:16:35.261",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:10:15.247",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:05:50.237",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 06:05:43.235",3,VM,17101,Successful login during non-business hours.,9,"policy_violation, login_time",pam,/var/log/auth.log,2026-04-11T06:05:37.599598+05:30 diat pkexec: pam_unix(polkit-1:session): session opened for user root(uid=0) by diat(uid=1000),-
"Apr 11, 2026 @ 06:05:08.233",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:05:02 status installed man-db:amd64 2.12.0-4build2,-
"Apr 11, 2026 @ 06:05:08.233",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:05:02 status half-configured libc-bin:amd64 2.39-0ubuntu8.7,-
"Apr 11, 2026 @ 06:05:08.233",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:05:02 status installed libc-bin:amd64 2.39-0ubuntu8.7,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:57 status half-configured libssl3t64:amd64 3.0.13-0ubuntu3.7,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:58 status half-configured libssl3t64:amd64 3.0.13-0ubuntu3.9,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:58 status installed libssl3t64:amd64 3.0.13-0ubuntu3.9,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:58 status half-configured openssl:amd64 3.0.13-0ubuntu3.7,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:59 status half-configured libssl-dev:amd64 3.0.13-0ubuntu3.9,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:59 status installed libssl-dev:amd64 3.0.13-0ubuntu3.9,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:59 status half-configured openssl:amd64 3.0.13-0ubuntu3.9,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:59 status installed openssl:amd64 3.0.13-0ubuntu3.9,-
"Apr 11, 2026 @ 06:05:01.231",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:59 status half-configured man-db:amd64 2.12.0-4build2,-
"Apr 11, 2026 @ 06:05:01.230",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:57 status half-configured libssl-dev:amd64 3.0.13-0ubuntu3.7,-
"Apr 11, 2026 @ 06:04:54.229",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:50 status installed man-db:amd64 2.12.0-4build2,-
"Apr 11, 2026 @ 06:04:54.229",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:50 status half-configured libc-bin:amd64 2.39-0ubuntu8.7,-
"Apr 11, 2026 @ 06:04:54.229",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:51 status installed libc-bin:amd64 2.39-0ubuntu8.7,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status installed libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status installed gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status installed libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.228",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured man-db:amd64 2.12.0-4build2,-
"Apr 11, 2026 @ 06:04:51.227",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:51.227",3,VM,2902,New dpkg (Debian Package) installed.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status installed libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3,-
"Apr 11, 2026 @ 06:04:50.227",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:47 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2,-
"Apr 11, 2026 @ 06:04:50.227",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.2,-
"Apr 11, 2026 @ 06:04:50.227",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:48 status half-configured libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2,-
"Apr 11, 2026 @ 06:04:50.226",3,VM,2904,Dpkg (Debian Package) half configured.,7,"syslog, dpkg, config_changed",dpkg-decoder,/var/log/dpkg.log,2026-04-11 06:04:47 status half-configured libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2,-
"Apr 11, 2026 @ 06:00:35.215",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:55:15.199",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:48:55.179",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:43:35.164",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:37:05.146",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:31:50.131",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:25:25.112",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:18:55.092",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:13:35.077",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:07:15.057",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 05:00:45.036",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:55:25.020",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:49:05.002",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:43:44.986",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:37:24.966",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:32:04.951",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:25:34.932",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:20:14.916",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:13:54.896",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:07:24.877",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 04:01:04.858",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:55:44.842",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:50:24.826",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:44:04.807",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:38:44.791",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:32:14.772",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:25:54.753",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:20:34.739",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:14:04.718",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:07:44.699",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 03:02:24.683",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:55:54.665",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:50:34.650",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:44:14.631",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:37:54.612",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:32:34.598",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:26:04.578",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:20:44.562",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:14:24.541",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:07:54.521",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 02:02:34.506",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:56:14.485",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:50:54.470",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:44:34.451",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:39:14.435",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:32:44.414",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:26:24.395",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:21:04.381",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:14:34.362",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:08:14.343",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 01:05:39.338",3,VM,17101,Successful login during non-business hours.,9,"policy_violation, login_time",pam,/var/log/auth.log,2026-04-11T01:05:37.630288+05:30 diat pkexec: pam_unix(polkit-1:session): session opened for user root(uid=0) by diat(uid=1000),-
"Apr 11, 2026 @ 01:05:04.335",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 00:59:44.320",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 00:53:14.303",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 00:47:54.287",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 11, 2026 @ 00:41:34.270",3,VM,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
